AECC	ALOGP	ALOGP2	AMW	ATS4m	ATSC1s	ATSC3e	B01[C-Cl]	B01[C-S]	B01[N-O]	B01[O-S]	B02[N-N]	B02[N-O]	B02[N-S]	B02[O-O]	B03[N-N]	B03[N-O]	B03[N-S]	B03[O-O]	B03[O-S]	B04[N-N]	B04[N-O]	B04[N-S]	B04[O-O]	B04[O-S]	B05[C-Cl]	B05[C-N]	B05[N-N]	B05[N-O]	B05[N-S]	B05[O-O]	B05[O-S]	B06[C-N]	B06[C-S]	B06[N-N]	B06[N-O]	B06[N-S]	B06[O-Cl]	B06[O-O]	B06[O-S]	B07[C-N]	B07[N-O]	B07[O-Cl]	B07[O-O]	B07[O-S]	B08[C-Cl]	B08[C-N]	B08[C-O]	B08[C-S]	B08[N-N]	B08[N-O]	B08[O-O]	B09[C-C]	B09[C-O]	B09[C-S]	B09[N-N]	B09[N-O]	B09[O-S]	B10[C-C]	B10[C-Cl]	B10[C-N]	B10[C-O]	B10[C-S]	B10[N-O]	B10[O-O]	C%	C-001	C-002	C-003	C-005	C-006	C-016	C-017	C-019	C-024	C-025	C-026	C-027	C-028	C-032	C-033	C-034	C-035	C-039	C-040	C-041	C-043	CATS2D_00_AA	CATS2D_00_DA	CATS2D_00_DP	CATS2D_00_LL	CATS2D_01_AA	CATS2D_01_AN	CATS2D_01_LL	CATS2D_02_AA	CATS2D_02_AL	CATS2D_02_DL	CATS2D_02_PL	CATS2D_03_AA	CATS2D_03_AL	CATS2D_03_DL	CATS2D_03_LL	CATS2D_03_NL	CATS2D_03_PL	CATS2D_04_AA	CATS2D_04_AL	CATS2D_04_AP	CATS2D_04_DA	CATS2D_04_DD	CATS2D_04_DL	CATS2D_04_LL	CATS2D_04_PL	CATS2D_05_AA	CATS2D_05_AL	CATS2D_05_DD	CATS2D_05_DL	CATS2D_05_DP	CATS2D_05_LL	CATS2D_06_AA	CATS2D_06_AL	CATS2D_06_AP	CATS2D_06_DA	CATS2D_06_LL	CATS2D_07_AA	CATS2D_07_AL	CATS2D_07_DA	CATS2D_07_DL	CATS2D_07_LL	CATS2D_07_NL	CATS2D_08_AL	CATS2D_08_LL	CATS2D_08_PL	CATS2D_09_AA	CATS2D_09_AL	CATS2D_09_DA	CATS2D_09_LL	CATS2D_09_NL	CATS2D_09_PL	CIC2	CIC3	CMC-50	CMC-80	Chi0_EA(dm)	Chi_D/Dt	Cl-090	D/Dtr03	D/Dtr05	D/Dtr06	D/Dtr09	D/Dtr10	DLS_05	DLS_07	Depressant-80	EE_B(m)	EE_B(s)	Eig01_AEA(dm)	Eig01_AEA(ed)	Eig01_EA(bo)	Eig01_EA(dm)	Eig02_AEA(dm)	Eig02_AEA(ed)	Eig02_EA(dm)	Eig03_AEA(dm)	Eig03_AEA(ed)	Eig03_EA(dm)	Eig04_AEA(ed)	Eig04_EA(bo)	Eig04_EA(dm)	Eig05_AEA(ed)	Eta_betaP	F-083	F01[C-Cl]	F01[C-N]	F01[C-O]	F01[C-S]	F01[N-N]	F02[C-Br]	F02[C-O]	F02[C-S]	F02[N-N]	F02[O-O]	F03[C-N]	F03[C-O]	F03[C-S]	F03[N-F]	F03[N-N]	F03[N-S]	F04[C-Br]	F04[C-O]	F04[N-F]	F04[N-N]	F04[N-O]	F04[O-O]	F04[O-S]	F05[C-S]	F05[N-F]	F05[N-N]	F05[O-Br]	F05[S-F]	F06[C-F]	F06[C-N]	F06[C-O]	F06[C-S]	F06[N-F]	F06[N-N]	F06[N-S]	F06[O-F]	F06[O-O]	F06[O-S]	F06[S-F]	F06[S-S]	F07[C-S]	F07[N-N]	F07[N-O]	F07[O-Cl]	F07[O-F]	F07[O-S]	F08[C-F]	F08[C-S]	F08[N-Cl]	F08[N-F]	F08[N-N]	F08[N-S]	F08[O-F]	F08[S-Cl]	F09[C-F]	F09[C-S]	F09[N-Cl]	F09[N-F]	F09[N-N]	F09[N-S]	F09[O-Cl]	F09[O-O]	F09[O-S]	F10[C-Cl]	F10[C-I]	F10[C-S]	F10[N-Cl]	F10[N-F]	F10[N-N]	F10[N-O]	F10[O-O]	GATS6e	GATS7e	GATS8e	GATS8m	GGI3	GGI5	H%	H-046	H-047	H-048	H-049	H-051	H-052	Hypertens-80	Hypnotic-80	IC2	IDDE	Infective-50	Infective-80	Inflammat-50	Inflammat-80	J_D	J_D/Dt	LOC	MAXDN	MLOGP2	MPC05	N%	N-067	N-073	N-074	N-075	NRS	NaaO	NaaS	NaaaC	NaasC	NaasN	NdO	NdsCH	NdssC	Neoplastic-50	Neoplastic-80	NssO	NsssN	NssssC	NtN	NtsC	O%	O-060	PCD	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_8	P_VSA_MR_3	P_VSA_MR_6	P_VSA_MR_7	P_VSA_MR_8	P_VSA_e_2	P_VSA_e_3	P_VSA_i_1	P_VSA_i_2	P_VSA_m_4	P_VSA_m_5	P_VSA_p_3	P_VSA_ppp_L	P_VSA_ppp_ar	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_s_3	P_VSA_s_4	Psychotic-80	Rperim	SM02_EA(dm)	SM03_EA(dm)	SM03_EA(ed)	SM05_EA(bo)	SRW05	SaaNH	SaasC	SdNH	SdssC	SpAD_EA(dm)	SpDiam_B(s)	SpMAD_Dt	SpMAD_EA(ed)	SpMax2_Bh(m)	SpMax2_Bh(s)	SpMax3_Bh(s)	SpMax6_Bh(s)	SssCH2	T(Cl..I)	T(F..Cl)	T(F..I)	T(N..Br)	T(N..Cl)	T(N..F)	T(N..I)	T(N..N)	T(N..S)	T(O..F)	T(O..S)	T(S..Cl)	T(S..I)	TI1_L	Uc	VE1_A	VE1_B(e)	VE1_B(m)	VE1_B(p)	VE1_B(s)	VE1_X	VE3sign_B(e)	VE3sign_B(m)	VE3sign_B(p)	VE3sign_B(s)	VE3sign_B(v)	Wap	X%	ZM1Mad	nArOR	nArX	nBnz	nCb-	nCconj	nCrs	nCrt	nCsp2	nR06	nR=Cs	nRCONR2	nRCOOR	nThiophenes	piPC08
6.5329999999999995	2.171	4.713	10.649000000000001	3.201	8.093	0.5479999999999999	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.6	0	0	0	0	0	0	0	0	3	0	2	2	0	0	1	1	0	0	1	0	0	4	0	0	4	0	0	1	1	3	0	0	3	4	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	0	0	1	1	2	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0.322	0.0	0	1	7.022	1.834	0	0.0	42.284	49.998999999999995	0.0	0.0	0.0	1.0	0	5.155	7.702999999999999	3.6839999999999997	6.056	3.7489999999999997	1.6740000000000002	2.988	5.48	0.0	2.475	4.775	0.0	4.171	2.279	0.0	3.4810000000000003	12.0	0	1	2	5	0	0	0	7	0	0	1	1	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.821	0.547	0.818	1.6159999999999999	0.778	0.205	28.6	0	3	1	2	0	0	0	1	4.071000000000001	3.5069999999999997	0	1	0	0	1.7434	9.782	0.648	2.246	1.632	3.4010000000000002	4.8	0	0	0	1	2	1	0	0	3	0	1	0	1	0	1	1	0	0	0	0	14.3	2	1.895	40.168	72.664	47.346000000000004	17.22	39.149	0.0	61.552	55.934	0.0	79.64699999999999	16.785999999999998	0.0	79.64699999999999	39.149	0.0	118.796	67.577	98.749	121.57799999999999	39.149	21.384	58.263000000000005	0	11	1.8880000000000001	0.0	6.447	6.912999999999999	2.398	0.0	0.818	0.0	-0.58	3.3489999999999998	8.042	11.92	3.883	3.846	5.072	5.02	3.6210000000000004	0.0	0	0	0	0	3	0	0	0	0	0	0	0	0	17.976	3.7	3.487	3.2689999999999997	3.2939999999999996	3.5460000000000003	2.96	3.298	-0.895	-1.022	-0.8540000000000001	-1.358	-0.8640000000000001	1435	4.8	100.98200000000001	0	1	0	0	1	0	0	10	1	0	0	0	0	5.265
16.118	6.627000000000001	43.92	8.967	4.206	7.52	0.499	1	1	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	43.9	2	0	1	0	2	0	0	0	9	1	3	1	2	1	1	0	0	0	1	0	1	5	0	0	16	0	0	10	1	6	2	0	2	6	3	11	0	0	0	4	0	0	0	1	7	0	3	4	0	1	0	3	1	6	0	0	6	0	7	0	1	2	0	8	2	0	0	6	0	7	0	0	0.983	0.5529999999999999	0	0	21.691	1.655	0	0.0	102.854	389.279	0.0	0.0	0.5	1.0	0	5.973	7.859	4.46	6.207999999999999	3.995	3.359	3.577	6.023	1.7369999999999999	3.263	5.931	1.151	5.473	3.4589999999999996	0.146	5.405	25.0	0	1	8	3	4	0	0	4	3	1	0	8	3	3	0	1	1	0	6	0	0	0	0	0	7	0	3	0	0	0	10	4	5	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	3	1	0	0	1	0	0	1	2	0	3	0	0	0	0	0	0.9079999999999999	1.2930000000000001	1.186	1.085	1.597	0.851	40.4	7	13	1	1	0	0	0	0	4.85	4.477	0	0	0	0	1.1131	12.2488	0.662	1.774	12.136	4.5	7.0	0	0	0	3	4	0	1	0	8	0	1	0	1	0	0	1	0	0	0	0	3.5	1	4.107	92.935	92.90700000000001	40.247	12.464	39.149	0.0	112.32600000000001	89.505	63.497	215.15	68.367	63.497	151.65200000000002	102.646	0.0	254.298	208.768	205.44	174.162	39.149	95.516	119.633	0	23	3.438	1.5930000000000002	7.438	7.77	2.398	0.0	5.959	0.0	-0.107	12.788	8.245	23.191	4.06	3.992	5.0360000000000005	4.971	4.401	0.531	0	0	0	0	40	0	0	28	33	0	23	17	0	271.002	4.644	4.928	4.773	3.62	3.7539999999999996	3.193	4.414	-3.84	-2.9760000000000004	-4.124	-3.997	-4.237	39296	1.8	249.44799999999998	1	1	2	4	0	0	0	20	3	0	0	0	0	6.71
7.0	4.734	22.409000000000002	6.568	3.852	5.742999999999999	0.221	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	44.2	4	3	1	0	0	1	1	0	2	4	0	0	0	0	0	0	0	1	0	0	0	2	0	0	17	0	0	18	0	2	0	0	1	6	0	25	0	0	0	9	0	0	0	0	20	0	0	8	0	0	0	14	0	6	0	0	11	0	3	0	0	9	0	0	7	0	0	0	0	6	0	0	1.419	0.9540000000000001	0	1	13.443	3.397	0	0.0	0.0	113.169	0.0	125.336	0.5	1.0	1	5.256	8.209	3.911	7.447	4.374	0.0	3.656	6.892	0.0	3.093	6.303999999999999	0.0	5.495	2.8280000000000003	0.0	5.396	10.5	0	0	0	2	0	0	0	4	0	0	0	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8619999999999999	2.148	1.6340000000000001	1.3	2.562	1.0759999999999998	51.2	19	3	0	0	0	0	0	0	4.007	3.88	0	1	0	0	1.8413	19.535	0.935	1.9780000000000002	18.218	4.511	0.0	0	0	0	0	1	0	0	0	4	0	2	1	3	0	0	0	0	1	0	0	4.7	0	1.861	28.429000000000002	60.556999999999995	15.927999999999999	0.0	0.0	0.0	45.147	9.476	0.0	97.52799999999999	0.0	0.0	97.52799999999999	0.0	0.0	97.52799999999999	87.26100000000001	31.695	104.913	0.0	33.798	63.73	1	14	0.0	0.0	8.078	7.776	0.0	0.0	3.964	0.0	0.03	0.0	8.681000000000001	22.299	5.005	3.7230000000000003	7.352	4.718	3.8560000000000003	3.1239999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	43.571000000000005	3.322	4.138999999999999	4.007	4.007	4.019	3.9	4.474	-1.838	-1.838	-1.949	-1.7269999999999999	-1.9	9198	0.0	122.20700000000001	0	0	1	4	4	3	0	10	3	1	0	0	0	6.796
10.808	3.614	13.062000000000001	11.171	4.296	7.376	0.39799999999999996	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	44.2	0	3	0	0	3	0	0	0	5	1	2	0	0	0	0	2	0	1	2	0	0	5	0	0	11	0	0	5	2	5	0	0	2	11	0	4	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	8	2	4	0	0	10	0	1	0	0	3	0	6	2	0	2	5	0	1	0	0	1.003	0.5579999999999999	0	0	22.23	2.239	0	0.0	123.306	155.851	105.891	0.0	0.5	1.0	0	10.700999999999999	8.602	3.983	6.978	4.173	1.23	3.696	6.407	1.2	3.033	5.74	0.521	5.561	3.035	0.293	5.439	15.0	0	0	6	3	2	0	0	4	4	0	0	5	8	0	0	0	2	0	10	0	0	0	0	0	5	0	0	0	0	0	0	3	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1.138	0.78	0.746	0.53	2.833	0.98	39.5	2	11	0	0	0	4	1	0	4.423	4.47	0	0	0	0	1.3293	12.9842	0.596	2.167	9.524	4.553999999999999	4.7	0	0	0	0	3	0	1	0	5	0	3	0	3	0	0	0	2	0	0	0	7.0	0	2.271	47.381	89.978	7.602	2.717	0.0	0.0	72.243	0.0	88.06	174.22299999999998	6.249	88.06	86.163	31.278000000000002	56.782	117.441	146.23	88.978	147.678	56.782	70.06	110.412	0	20	1.9880000000000002	0.57	7.67	7.723	3.045	0.0	3.635	0.0	-0.89	6.489	8.384	20.426	4.537	4.2589999999999995	7.4270000000000005	7.352	4.2589999999999995	5.251	0	0	0	0	0	0	16	6	6	0	14	0	8	128.583	3.907	4.159	3.26	3.138	3.3360000000000003	3.2560000000000002	3.1860000000000004	-2.48	-5.801	-5.336	-2.14	-3.5060000000000002	19303	2.3	328.227	0	1	1	3	3	3	0	13	2	0	1	0	1	6.53
12.067	4.029	16.229	10.01	4.168	42.55	0.639	0	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	46.5	0	0	0	0	1	0	1	1	9	2	1	0	0	0	0	0	0	0	3	1	0	4	0	0	13	0	0	10	1	4	5	0	0	1	5	7	0	0	2	6	0	2	0	3	4	0	1	8	1	1	0	5	0	8	0	0	4	1	7	1	4	2	0	4	0	0	1	5	1	4	0	0	1.1	0.483	0	1	21.185	1.659	0	0.0	0.0	327.97	0.0	0.0	0.0	1.0	0	5.76	9.663	4.546	7.1160000000000005	4.073	3.8680000000000003	4.46	6.678999999999999	3.825	4.113	5.672999999999999	2.035	5.513	3.1519999999999997	1.979	5.297999999999999	21.5	3	0	7	2	2	0	0	2	1	1	0	12	4	2	0	0	1	0	4	0	2	2	0	1	5	3	2	0	0	3	8	7	4	0	0	1	0	0	0	0	0	3	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	1.281	0.71	1.265	1.31	2.312	1.014	30.2	0	11	0	0	0	0	1	0	4.327	4.165	0	1	0	1	1.4689	13.2701	0.888	5.769	11.697000000000001	4.454	9.3	1	0	2	0	3	0	0	0	3	0	2	0	5	0	1	0	0	1	1	1	4.7	0	2.727	103.29700000000001	79.058	105.039	0.693	7.76	0.0	124.304	2.7569999999999997	32.22	167.93900000000002	83.866	32.22	135.72	32.22	0.0	167.93900000000002	127.06200000000001	94.414	147.685	44.88	58.292	85.286	1	18	4.218999999999999	4.092	7.867000000000001	7.707999999999999	0.0	0.0	-0.27399999999999997	0.0	-1.085	27.162	9.394	19.192	4.313	3.8960000000000004	7.999	7.999	6.818	-0.209	0	0	0	0	0	117	0	29	13	57	7	0	0	131.221	4.17	4.1339999999999995	3.8960000000000004	3.781	3.843	3.582	5.3839999999999995	-3.2119999999999997	-3.542	-1.903	-3.7489999999999997	-2.157	14350	7.0	205.75099999999998	0	0	2	3	4	0	0	17	3	1	0	0	0	6.38
9.045	3.89	15.134	9.291	3.883	5.229	0.294	0	1	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	38.9	1	0	0	1	1	0	0	0	4	0	1	0	1	0	1	3	1	0	0	0	0	5	0	0	7	3	0	2	1	1	0	0	2	2	2	4	0	0	4	2	0	2	0	2	4	0	0	2	0	0	0	1	0	5	0	0	0	0	6	0	1	2	0	4	1	0	0	5	0	0	0	0	0.7090000000000001	0.431	1	1	14.333	1.827	0	0.0	191.729	0.0	0.0	0.0	0.0	1.0	1	5.655	8.302999999999999	3.844	6.843	4.378	2.612	3.0660000000000003	6.183	0.657	2.957	5.539	0.0	5.303999999999999	3.2119999999999997	0.0	4.824	15.5	0	0	6	0	4	1	0	2	7	1	1	6	4	2	0	4	1	0	2	0	0	6	0	0	2	0	0	0	0	0	5	2	2	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1.288	0.754	1.111	1.061	2.042	0.389	38.9	0	9	1	0	3	0	1	1	4.461	3.698	0	1	1	1	1.4756	10.9618	0.853	2.3930000000000002	10.932	4.043	11.1	0	1	0	1	3	0	2	0	6	1	2	0	0	0	1	0	0	0	0	0	5.6	0	2.78	45.553999999999995	34.674	9.618	15.845999999999998	50.747	50.747	60.782	40.344	62.555	139.35299999999998	42.12	62.555	76.798	62.555	0.0	139.35299999999998	109.286	138.466	75.91	0.0	76.578	70.222	0	15	2.57	2.3609999999999998	7.409	7.892	3.4339999999999997	0.0	4.462	0.0	0.0	6.539	8.551	15.640999999999998	4.408	4.053	6.999	4.906000000000001	4.016	0.5379999999999999	0	0	0	0	0	0	0	14	52	0	34	0	0	72.025	4.17	3.551	3.267	3.1060000000000003	2.7969999999999997	3.928	3.286	-1.4569999999999999	-1.3940000000000001	-0.9470000000000001	-2.48	-1.069	6801	0.0	175.993	0	0	0	0	0	0	0	11	0	0	0	0	2	6.216
13.935	6.032	36.391	7.191	4.1739999999999995	9.607000000000001	0.28	0	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	39.3	2	8	1	0	1	0	1	1	3	2	1	0	0	0	0	0	0	0	3	1	0	4	0	0	18	0	0	15	1	4	5	0	0	1	6	15	0	0	2	6	0	2	0	3	11	0	1	9	1	2	0	10	0	8	0	0	8	1	8	1	5	3	0	6	1	0	1	6	1	5	0	0	1.317	0.738	0	0	22.635	1.6059999999999999	0	0.0	0.0	345.407	0.0	0.0	1.0	1.0	0	5.686	8.469	4.547	6.678999999999999	3.958	3.8680000000000003	4.118	6.096	2.035	3.657	5.672999999999999	1.979	5.329	2.924	1.112	5.267	15.5	0	0	7	2	2	0	0	2	1	1	0	13	4	2	0	0	1	0	4	0	2	2	0	1	5	0	2	0	0	0	9	6	5	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1.84	1.182	1.641	1.0979999999999999	2.0	0.917	49.2	22	5	0	0	0	1	0	0	4.614	4.567	0	0	0	0	1.4312	13.247	1.159	2.178	17.447	4.489	6.6	1	0	2	0	3	0	0	0	3	0	2	0	5	0	0	0	0	0	1	1	3.3	0	1.876	46.43899999999999	79.058	60.158	0.693	0.0	0.0	67.446	2.7569999999999997	32.22	141.249	83.866	32.22	109.029	32.22	0.0	141.249	108.132	37.556999999999995	90.82700000000001	0.0	78.568	46.07899999999999	0	18	3.884	2.424	7.455	7.556	0.0	0.0	3.1180000000000003	0.0	0.526	20.392	8.322000000000001	19.5	4.004	3.8930000000000002	7.4270000000000005	6.818	4.246	8.804	0	0	0	0	0	0	0	29	13	0	7	0	0	142.441	3.585	4.091	4.291	4.54	3.616	4.618	5.494	-2.468	-2.591	-1.751	-4.765	-1.9269999999999998	15917	0.0	188.734	0	0	1	3	4	5	1	11	3	1	0	0	0	5.902
8.333	1.462	2.138	8.494	3.5869999999999997	13.696	0.331	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	48.5	0	0	0	0	1	0	0	0	8	3	1	0	0	0	0	0	0	1	2	0	0	4	0	1	11	0	0	10	1	5	1	1	2	8	2	5	0	2	0	10	0	0	0	2	2	2	0	7	0	0	0	6	2	4	2	2	9	1	3	1	0	8	0	2	4	1	0	2	0	1	0	2	1.114	0.447	1	1	15.157	2.418	0	0.0	42.273	112.45299999999999	78.48100000000001	0.0	0.0	1.0	1	5.336	8.607999999999999	3.983	6.98	4.194	1.23	3.4989999999999997	5.962999999999999	0.98	3.0260000000000002	5.653	0.521	5.511	2.766	0.0	5.2379999999999995	17.0	0	0	4	3	0	0	0	4	0	0	0	6	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9840000000000001	1.253	1.422	1.412	2.1109999999999998	1.0490000000000002	36.4	0	10	0	0	0	0	1	1	3.931	4.011	1	1	0	1	1.6508	13.9023	0.8740000000000001	2.292	3.884	4.343999999999999	6.1	0	0	0	0	2	0	0	0	4	0	3	0	3	1	1	0	1	0	0	0	9.1	0	2.385	75.81	89.978	12.312999999999999	0.0	0.0	0.0	102.666	0.0	0.0	104.772	36.022	0.0	104.772	0.0	0.0	104.772	85.367	88.12299999999999	178.101	0.0	28.962	78.934	0	15	1.848	0.325	7.452000000000001	7.519	2.398	0.0	1.882	0.0	-1.82	5.462999999999999	8.398	17.697	4.494	3.8080000000000003	7.437	7.352	4.614	0.314	0	0	0	0	0	0	0	6	0	0	0	0	0	53.963	4.0	3.855	3.56	3.5589999999999997	3.667	3.405	3.7230000000000003	-3.637	-3.6689999999999996	-1.784	-2.0140000000000002	-2.126	7084	0.0	122.307	0	0	2	4	3	0	0	15	2	0	1	0	0	6.513999999999999
6.955	3.435	11.799000000000001	7.057	3.9810000000000003	4.648	0.19699999999999998	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	45.2	3	3	1	0	1	0	1	1	2	4	0	0	0	0	0	0	0	1	0	0	0	3	0	0	15	0	0	15	0	5	0	0	1	8	0	21	0	0	1	9	0	0	0	0	17	0	1	9	0	0	0	10	0	8	0	0	6	0	6	0	0	7	0	0	5	0	0	0	0	3	0	0	1.1079999999999999	0.721	1	1	15.865	4.413	0	0.0	29.675	95.601	50.163000000000004	105.714	0.5	1.0	1	5.325	8.226	3.9539999999999997	7.456	4.446000000000001	0.86	3.659	7.111000000000001	0.0	3.245	6.483	0.0	5.933	3.031	0.0	5.537999999999999	10.5	0	0	0	4	0	0	0	7	0	0	0	0	10	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.501	2.002	2.206	1.63	2.75	1.153	47.6	15	4	0	0	0	1	1	1	4.284	4.096	1	1	0	1	1.6608	22.0667	0.688	2.024	10.946	4.736000000000001	0.0	0	0	0	0	1	0	0	0	4	0	2	0	4	1	1	1	0	1	0	0	7.1	0	1.7830000000000001	18.952	76.8	15.927999999999999	0.0	0.0	11.0	45.147	5.242999999999999	0.0	89.06200000000001	0.0	0.0	89.06200000000001	0.0	0.0	89.06200000000001	68.96	31.695	100.681	0.0	43.63399999999999	45.428000000000004	1	17	0.9079999999999999	0.0	8.222999999999999	7.914	2.398	0.0	3.735	0.0	0.5379999999999999	1.72	8.7	27.517	5.196000000000001	3.772	7.352	4.81	3.858	3.536	0	0	0	0	0	0	0	0	0	0	0	0	0	62.223	3.322	4.156000000000001	4.02	4.02	4.039	3.967	4.192	-2.266	-2.2640000000000002	-2.722	-1.936	-2.52	18983	0.0	137.75	0	0	1	4	4	3	1	10	3	1	0	0	0	7.016
7.632000000000001	3.0380000000000003	9.23	12.523	3.918	4.502	0.217	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	51.7	0	0	0	0	1	0	0	0	8	2	2	0	0	0	0	0	0	1	1	0	0	3	0	0	11	0	0	8	1	4	0	0	2	6	0	7	0	0	0	6	0	0	0	0	2	0	0	8	0	0	0	6	0	5	0	0	8	0	3	0	0	7	0	1	4	0	0	0	0	2	0	0	1.129	0.44	0	1	14.094000000000001	2.615	0	0.0	36.051	98.28299999999999	68.17	0.0	0.0	1.0	0	10.699000000000002	8.218	3.983	6.978	4.172	1.23	3.03	5.732	0.521	2.918	5.556	0.0	5.251	2.594	0.0	4.9030000000000005	15.5	0	0	3	2	0	0	0	3	0	0	0	4	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.3719999999999999	1.3030000000000002	1.031	0.93	1.986	0.813	34.5	0	10	0	0	0	0	1	0	3.7289999999999996	3.892	1	1	1	1	1.6608	13.7311	0.644	2.11	12.105	4.263	3.4	0	0	0	0	2	0	0	0	4	0	2	0	2	0	1	0	1	0	0	0	6.9	0	2.34	75.81	60.128	10.788	0.0	0.0	0.0	96.436	0.0	56.782	155.32299999999998	3.1239999999999997	56.782	98.541	0.0	56.782	98.541	138.963	86.598	146.726	56.782	22.730999999999998	135.716	0	15	1.4869999999999999	0.325	7.3260000000000005	7.388	2.398	0.0	3.182	0.0	-0.856	3.503	8.386000000000001	17.342	4.44	3.977	7.352	4.765	3.674	0.43	0	0	0	0	0	0	5	0	0	0	0	0	0	43.863	3.907	3.7939999999999996	3.432	3.492	3.517	3.3369999999999997	3.451	-1.766	-2.95	-5.341	-1.5919999999999999	-2.41	5492	3.4	257.975	0	1	2	4	2	0	0	14	2	0	1	0	0	6.281000000000001
